zip_code,HUD Area Code,HUD Metro Fair Market Rent Area Name,city,state,keep,0BR,0BR_90,0BR_110,1BR,1BR_90,1BR_110,2BR,2BR_90,2BR_110,3BR,3BR_90,3BR_110,4BR,4BR_90,4BR_110
20144,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Washington-Arlington-Alexandria,DC-VA-MD,keep,"$1,380 ","$1,242 ","$1,518 ","$1,400 ","$1,260 ","$1,540 ","$1,590 ","$1,431 ","$1,749 ","$1,980 ","$1,782 ","$2,178 ","$2,340 ","$2,106 ","$2,574 "
20146,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Washington-Arlington-Alexandria,DC-VA-MD,keep,"$1,940 ","$1,746 ","$2,134 ","$1,970 ","$1,773 ","$2,167 ","$2,240 ","$2,016 ","$2,464 ","$2,790 ","$2,511 ","$3,069 ","$3,300 ","$2,970 ","$3,630 "
20147,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Washington-Arlington-Alexandria,DC-VA-MD,keep,"$1,880 ","$1,692 ","$2,068 ","$1,910 ","$1,719 ","$2,101 ","$2,170 ","$1,953 ","$2,387 ","$2,700 ","$2,430 ","$2,970 ","$3,200 ","$2,880 ","$3,520 "
20148,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Washington-Arlington-Alexandria,DC-VA-MD,keep,"$2,210 ","$1,989 ","$2,431 ","$2,250 ","$2,025 ","$2,475 ","$2,550 ","$2,295 ","$2,805 ","$3,170 ","$2,853 ","$3,487 ","$3,760 ","$3,384 ","$4,136 "
20151,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Washington-Arlington-Alexandria,DC-VA-MD,keep,"$1,890 ","$1,701 ","$2,079 ","$1,920 ","$1,728 ","$2,112 ","$2,180 ","$1,962 ","$2,398 ","$2,710 ","$2,439 ","$2,981 ","$3,210 ","$2,889 ","$3,531 "
20152,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Washington-Arlington-Alexandria,DC-VA-MD,keep,"$2,390 ","$2,151 ","$2,629 ","$2,430 ","$2,187 ","$2,673 ","$2,760 ","$2,484 ","$3,036 ","$3,430 ","$3,087 ","$3,773 ","$4,070 ","$3,663 ","$4,477 "
20153,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Washington-Arlington-Alexandria,DC-VA-MD,keep,"$1,940 ","$1,746 ","$2,134 ","$1,970 ","$1,773 ","$2,167 ","$2,240 ","$2,016 ","$2,464 ","$2,790 ","$2,511 ","$3,069 ","$3,300 ","$2,970 ","$3,630 "
20155,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Washington-Arlington-Alexandria,DC-VA-MD,keep,"$2,310 ","$2,079 ","$2,541 ","$2,340 ","$2,106 ","$2,574 ","$2,660 ","$2,394 ","$2,926 ","$3,310 ","$2,979 ","$3,641 ","$3,920 ","$3,528 ","$4,312 "
20156,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Washington-Arlington-Alexandria,DC-VA-MD,keep,"$1,770 ","$1,593 ","$1,947 ","$1,800 ","$1,620 ","$1,980 ","$2,040 ","$1,836 ","$2,244 ","$2,540 ","$2,286 ","$2,794 ","$3,010 ","$2,709 ","$3,311 "
20158,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Washington-Arlington-Alexandria,DC-VA-MD,keep,"$1,640 ","$1,476 ","$1,804 ","$1,670 ","$1,503 ","$1,837 ","$1,900 ","$1,710 ","$2,090 ","$2,360 ","$2,124 ","$2,596 ","$2,800 ","$2,520 ","$3,080 "
20159,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Washington-Arlington-Alexandria,DC-VA-MD,keep,"$1,940 ","$1,746 ","$2,134 ","$1,970 ","$1,773 ","$2,167 ","$2,240 ","$2,016 ","$2,464 ","$2,790 ","$2,511 ","$3,069 ","$3,300 ","$2,970 ","$3,630 "
20160,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Washington-Arlington-Alexandria,DC-VA-MD,keep,"$1,940 ","$1,746 ","$2,134 ","$1,970 ","$1,773 ","$2,167 ","$2,240 ","$2,016 ","$2,464 ","$2,790 ","$2,511 ","$3,069 ","$3,300 ","$2,970 ","$3,630 "
20164,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Washington-Arlington-Alexandria,DC-VA-MD,keep,"$1,970 ","$1,773 ","$2,167 ","$2,000 ","$1,800 ","$2,200 ","$2,270 ","$2,043 ","$2,497 ","$2,820 ","$2,538 ","$3,102 ","$3,350 ","$3,015 ","$3,685 "
20165,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Washington-Arlington-Alexandria,DC-VA-MD,keep,"$1,960 ","$1,764 ","$2,156 ","$1,990 ","$1,791 ","$2,189 ","$2,260 ","$2,034 ","$2,486 ","$2,810 ","$2,529 ","$3,091 ","$3,330 ","$2,997 ","$3,663 "
20166,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Washington-Arlington-Alexandria,DC-VA-MD,keep,"$1,960 ","$1,764 ","$2,156 ","$1,990 ","$1,791 ","$2,189 ","$2,260 ","$2,034 ","$2,486 ","$2,810 ","$2,529 ","$3,091 ","$3,330 ","$2,997 ","$3,663 "
20167,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Washington-Arlington-Alexandria,DC-VA-MD,keep,"$1,940 ","$1,746 ","$2,134 ","$1,970 ","$1,773 ","$2,167 ","$2,240 ","$2,016 ","$2,464 ","$2,790 ","$2,511 ","$3,069 ","$3,300 ","$2,970 ","$3,630 "
20168,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Washington-Arlington-Alexandria,DC-VA-MD,keep,"$1,770 ","$1,593 ","$1,947 ","$1,800 ","$1,620 ","$1,980 ","$2,040 ","$1,836 ","$2,244 ","$2,540 ","$2,286 ","$2,794 ","$3,010 ","$2,709 ","$3,311 "
20169,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Washington-Arlington-Alexandria,DC-VA-MD,keep,"$2,630 ","$2,367 ","$2,893 ","$2,670 ","$2,403 ","$2,937 ","$3,030 ","$2,727 ","$3,333 ","$3,770 ","$3,393 ","$4,147 ","$4,470 ","$4,023 ","$4,917 "
20170,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Washington-Arlington-Alexandria,DC-VA-MD,keep,"$1,850 ","$1,665 ","$2,035 ","$1,890 ","$1,701 ","$2,079 ","$2,140 ","$1,926 ","$2,354 ","$2,660 ","$2,394 ","$2,926 ","$3,160 ","$2,844 ","$3,476 "
20171,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Washington-Arlington-Alexandria,DC-VA-MD,keep,"$1,980 ","$1,782 ","$2,178 ","$2,010 ","$1,809 ","$2,211 ","$2,280 ","$2,052 ","$2,508 ","$2,840 ","$2,556 ","$3,124 ","$3,360 ","$3,024 ","$3,696 "
20172,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Washington-Arlington-Alexandria,DC-VA-MD,keep,"$1,940 ","$1,746 ","$2,134 ","$1,970 ","$1,773 ","$2,167 ","$2,240 ","$2,016 ","$2,464 ","$2,790 ","$2,511 ","$3,069 ","$3,300 ","$2,970 ","$3,630 "
20175,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Washington-Arlington-Alexandria,DC-VA-MD,keep,"$1,720 ","$1,548 ","$1,892 ","$1,750 ","$1,575 ","$1,925 ","$1,990 ","$1,791 ","$2,189 ","$2,480 ","$2,232 ","$2,728 ","$2,930 ","$2,637 ","$3,223 "
20176,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Washington-Arlington-Alexandria,DC-VA-MD,keep,"$1,800 ","$1,620 ","$1,980 ","$1,830 ","$1,647 ","$2,013 ","$2,080 ","$1,872 ","$2,288 ","$2,590 ","$2,331 ","$2,849 ","$3,070 ","$2,763 ","$3,377 "
20177,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Washington-Arlington-Alexandria,DC-VA-MD,keep,"$1,940 ","$1,746 ","$2,134 ","$1,970 ","$1,773 ","$2,167 ","$2,240 ","$2,016 ","$2,464 ","$2,790 ","$2,511 ","$3,069 ","$3,300 ","$2,970 ","$3,630 "
20178,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Washington-Arlington-Alexandria,DC-VA-MD,keep,"$1,940 ","$1,746 ","$2,134 ","$1,970 ","$1,773 ","$2,167 ","$2,240 ","$2,016 ","$2,464 ","$2,790 ","$2,511 ","$3,069 ","$3,300 ","$2,970 ","$3,630 "
20180,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Washington-Arlington-Alexandria,DC-VA-MD,keep,"$1,790 ","$1,611 ","$1,969 ","$1,820 ","$1,638 ","$2,002 ","$2,070 ","$1,863 ","$2,277 ","$2,580 ","$2,322 ","$2,838 ","$3,050 ","$2,745 ","$3,355 "
20181,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Washington-Arlington-Alexandria,DC-VA-MD,keep,"$1,390 ","$1,251 ","$1,529 ","$1,410 ","$1,269 ","$1,551 ","$1,600 ","$1,440 ","$1,760 ","$1,990 ","$1,791 ","$2,189 ","$2,360 ","$2,124 ","$2,596 "
20182,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Washington-Arlington-Alexandria,DC-VA-MD,keep,"$1,770 ","$1,593 ","$1,947 ","$1,800 ","$1,620 ","$1,980 ","$2,040 ","$1,836 ","$2,244 ","$2,540 ","$2,286 ","$2,794 ","$3,010 ","$2,709 ","$3,311 "
20184,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Washington-Arlington-Alexandria,DC-VA-MD,keep,"$1,500 ","$1,350 ","$1,650 ","$1,530 ","$1,377 ","$1,683 ","$1,740 ","$1,566 ","$1,914 ","$2,160 ","$1,944 ","$2,376 ","$2,560 ","$2,304 ","$2,816 "
20186,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Washington-Arlington-Alexandria,DC-VA-MD,keep,"$1,400 ","$1,260 ","$1,540 ","$1,430 ","$1,287 ","$1,573 ","$1,620 ","$1,458 ","$1,782 ","$2,020 ","$1,818 ","$2,222 ","$2,390 ","$2,151 ","$2,629 "
20187,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Washington-Arlington-Alexandria,DC-VA-MD,keep,"$2,120 ","$1,908 ","$2,332 ","$2,160 ","$1,944 ","$2,376 ","$2,450 ","$2,205 ","$2,695 ","$3,050 ","$2,745 ","$3,355 ","$3,610 ","$3,249 ","$3,971 "
20188,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Washington-Arlington-Alexandria,DC-VA-MD,keep,"$1,380 ","$1,242 ","$1,518 ","$1,400 ","$1,260 ","$1,540 ","$1,590 ","$1,431 ","$1,749 ","$1,980 ","$1,782 ","$2,178 ","$2,340 ","$2,106 ","$2,574 "
20189,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Washington-Arlington-Alexandria,DC-VA-MD,keep,"$1,940 ","$1,746 ","$2,134 ","$1,970 ","$1,773 ","$2,167 ","$2,240 ","$2,016 ","$2,464 ","$2,790 ","$2,511 ","$3,069 ","$3,300 ","$2,970 ","$3,630 "
20190,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Washington-Arlington-Alexandria,DC-VA-MD,keep,"$1,980 ","$1,782 ","$2,178 ","$2,020 ","$1,818 ","$2,222 ","$2,290 ","$2,061 ","$2,519 ","$2,850 ","$2,565 ","$3,135 ","$3,380 ","$3,042 ","$3,718 "
20191,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Washington-Arlington-Alexandria,DC-VA-MD,keep,"$1,840 ","$1,656 ","$2,024 ","$1,870 ","$1,683 ","$2,057 ","$2,120 ","$1,908 ","$2,332 ","$2,640 ","$2,376 ","$2,904 ","$3,130 ","$2,817 ","$3,443 "
20194,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Washington-Arlington-Alexandria,DC-VA-MD,keep,"$2,020 ","$1,818 ","$2,222 ","$2,050 ","$1,845 ","$2,255 ","$2,330 ","$2,097 ","$2,563 ","$2,900 ","$2,610 ","$3,190 ","$3,440 ","$3,096 ","$3,784 "
20195,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Washington-Arlington-Alexandria,DC-VA-MD,keep,"$1,940 ","$1,746 ","$2,134 ","$1,970 ","$1,773 ","$2,167 ","$2,240 ","$2,016 ","$2,464 ","$2,790 ","$2,511 ","$3,069 ","$3,300 ","$2,970 ","$3,630 "
20197,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Washington-Arlington-Alexandria,DC-VA-MD,keep,"$1,740 ","$1,566 ","$1,914 ","$1,770 ","$1,593 ","$1,947 ","$2,010 ","$1,809 ","$2,211 ","$2,510 ","$2,259 ","$2,761 ","$2,970 ","$2,673 ","$3,267 "
20198,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Washington-Arlington-Alexandria,DC-VA-MD,keep,"$1,170 ","$1,053 ","$1,287 ","$1,190 ","$1,071 ","$1,309 ","$1,350 ","$1,215 ","$1,485 ","$1,680 ","$1,512 ","$1,848 ","$1,990 ","$1,791 ","$2,189 "
20202,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Washington-Arlington-Alexandria,DC-VA-MD,keep,"$1,720 ","$1,548 ","$1,892 ","$1,750 ","$1,575 ","$1,925 ","$1,980 ","$1,782 ","$2,178 ","$2,460 ","$2,214 ","$2,706 ","$2,920 ","$2,628 ","$3,212 "
20204,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Washington-Arlington-Alexandria,DC-VA-MD,keep,"$1,720 ","$1,548 ","$1,892 ","$1,750 ","$1,575 ","$1,925 ","$1,980 ","$1,782 ","$2,178 ","$2,460 ","$2,214 ","$2,706 ","$2,920 ","$2,628 ","$3,212 "
20219,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Washington-Arlington-Alexandria,DC-VA-MD,keep,"$1,720 ","$1,548 ","$1,892 ","$1,750 ","$1,575 ","$1,925 ","$1,980 ","$1,782 ","$2,178 ","$2,460 ","$2,214 ","$2,706 ","$2,920 ","$2,628 ","$3,212 "
20220,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Washington-Arlington-Alexandria,DC-VA-MD,keep,"$1,720 ","$1,548 ","$1,892 ","$1,750 ","$1,575 ","$1,925 ","$1,980 ","$1,782 ","$2,178 ","$2,460 ","$2,214 ","$2,706 ","$2,920 ","$2,628 ","$3,212 "
20228,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Washington-Arlington-Alexandria,DC-VA-MD,keep,"$1,720 ","$1,548 ","$1,892 ","$1,750 ","$1,575 ","$1,925 ","$1,980 ","$1,782 ","$2,178 ","$2,460 ","$2,214 ","$2,706 ","$2,920 ","$2,628 ","$3,212 "
20229,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Washington-Arlington-Alexandria,DC-VA-MD,keep,"$1,720 ","$1,548 ","$1,892 ","$1,750 ","$1,575 ","$1,925 ","$1,980 ","$1,782 ","$2,178 ","$2,460 ","$2,214 ","$2,706 ","$2,920 ","$2,628 ","$3,212 "
20230,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Washington-Arlington-Alexandria,DC-VA-MD,keep,"$1,720 ","$1,548 ","$1,892 ","$1,750 ","$1,575 ","$1,925 ","$1,980 ","$1,782 ","$2,178 ","$2,460 ","$2,214 ","$2,706 ","$2,920 ","$2,628 ","$3,212 "
20233,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Washington-Arlington-Alexandria,DC-VA-MD,keep,"$1,540 ","$1,386 ","$1,694 ","$1,570 ","$1,413 ","$1,727 ","$1,780 ","$1,602 ","$1,958 ","$2,210 ","$1,989 ","$2,431 ","$2,620 ","$2,358 ","$2,882 "
20239,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Washington-Arlington-Alexandria,DC-VA-MD,keep,"$1,720 ","$1,548 ","$1,892 ","$1,750 ","$1,575 ","$1,925 ","$1,980 ","$1,782 ","$2,178 ","$2,460 ","$2,214 ","$2,706 ","$2,920 ","$2,628 ","$3,212 "
20240,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Washington-Arlington-Alexandria,DC-VA-MD,keep,"$1,720 ","$1,548 ","$1,892 ","$1,750 ","$1,575 ","$1,925 ","$1,980 ","$1,782 ","$2,178 ","$2,460 ","$2,214 ","$2,706 ","$2,920 ","$2,628 ","$3,212 "
20245,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Washington-Arlington-Alexandria,DC-VA-MD,keep,"$1,720 ","$1,548 ","$1,892 ","$1,750 ","$1,575 ","$1,925 ","$1,980 ","$1,782 ","$2,178 ","$2,460 ","$2,214 ","$2,706 ","$2,920 ","$2,628 ","$3,212 "
20250,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Washington-Arlington-Alexandria,DC-VA-MD,keep,"$1,720 ","$1,548 ","$1,892 ","$1,750 ","$1,575 ","$1,925 ","$1,980 ","$1,782 ","$2,178 ","$2,460 ","$2,214 ","$2,706 ","$2,920 ","$2,628 ","$3,212 "
20260,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Washington-Arlington-Alexandria,DC-VA-MD,keep,"$1,720 ","$1,548 ","$1,892 ","$1,750 ","$1,575 ","$1,925 ","$1,980 ","$1,782 ","$2,178 ","$2,460 ","$2,214 ","$2,706 ","$2,920 ","$2,628 ","$3,212 "
20268,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Washington-Arlington-Alexandria,DC-VA-MD,keep,"$1,720 ","$1,548 ","$1,892 ","$1,750 ","$1,575 ","$1,925 ","$1,980 ","$1,782 ","$2,178 ","$2,460 ","$2,214 ","$2,706 ","$2,920 ","$2,628 ","$3,212 "
20301,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Washington-Arlington-Alexandria,DC-VA-MD,keep,"$2,050 ","$1,845 ","$2,255 ","$2,080 ","$1,872 ","$2,288 ","$2,360 ","$2,124 ","$2,596 ","$2,940 ","$2,646 ","$3,234 ","$3,480 ","$3,132 ","$3,828 "
20307,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Washington-Arlington-Alexandria,DC-VA-MD,keep,"$1,720 ","$1,548 ","$1,892 ","$1,750 ","$1,575 ","$1,925 ","$1,980 ","$1,782 ","$2,178 ","$2,460 ","$2,214 ","$2,706 ","$2,920 ","$2,628 ","$3,212 "
20317,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Washington-Arlington-Alexandria,DC-VA-MD,keep,"$1,710 ","$1,539 ","$1,881 ","$1,750 ","$1,575 ","$1,925 ","$1,980 ","$1,782 ","$2,178 ","$2,460 ","$2,214 ","$2,706 ","$2,920 ","$2,628 ","$3,212 "
20318,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Washington-Arlington-Alexandria,DC-VA-MD,keep,"$1,720 ","$1,548 ","$1,892 ","$1,750 ","$1,575 ","$1,925 ","$1,980 ","$1,782 ","$2,178 ","$2,460 ","$2,214 ","$2,706 ","$2,920 ","$2,628 ","$3,212 "
20319,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Washington-Arlington-Alexandria,DC-VA-MD,keep,"$1,930 ","$1,737 ","$2,123 ","$1,970 ","$1,773 ","$2,167 ","$2,230 ","$2,007 ","$2,453 ","$2,770 ","$2,493 ","$3,047 ","$3,290 ","$2,961 ","$3,619 "
20330,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Washington-Arlington-Alexandria,DC-VA-MD,keep,"$2,050 ","$1,845 ","$2,255 ","$2,080 ","$1,872 ","$2,288 ","$2,360 ","$2,124 ","$2,596 ","$2,940 ","$2,646 ","$3,234 ","$3,480 ","$3,132 ","$3,828 "
20372,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Washington-Arlington-Alexandria,DC-VA-MD,keep,"$1,720 ","$1,548 ","$1,892 ","$1,750 ","$1,575 ","$1,925 ","$1,980 ","$1,782 ","$2,178 ","$2,460 ","$2,214 ","$2,706 ","$2,920 ","$2,628 ","$3,212 "
20373,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Washington-Arlington-Alexandria,DC-VA-MD,keep,"$1,470 ","$1,323 ","$1,617 ","$1,500 ","$1,350 ","$1,650 ","$1,700 ","$1,530 ","$1,870 ","$2,110 ","$1,899 ","$2,321 ","$2,500 ","$2,250 ","$2,750 "
20374,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Washington-Arlington-Alexandria,DC-VA-MD,keep,"$1,720 ","$1,548 ","$1,892 ","$1,750 ","$1,575 ","$1,925 ","$1,980 ","$1,782 ","$2,178 ","$2,460 ","$2,214 ","$2,706 ","$2,920 ","$2,628 ","$3,212 "
20376,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Washington-Arlington-Alexandria,DC-VA-MD,keep,"$1,720 ","$1,548 ","$1,892 ","$1,750 ","$1,575 ","$1,925 ","$1,980 ","$1,782 ","$2,178 ","$2,460 ","$2,214 ","$2,706 ","$2,920 ","$2,628 ","$3,212 "
20388,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Washington-Arlington-Alexandria,DC-VA-MD,keep,"$1,720 ","$1,548 ","$1,892 ","$1,750 ","$1,575 ","$1,925 ","$1,980 ","$1,782 ","$2,178 ","$2,460 ","$2,214 ","$2,706 ","$2,920 ","$2,628 ","$3,212 "
20390,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Washington-Arlington-Alexandria,DC-VA-MD,keep,"$2,660 ","$2,394 ","$2,926 ","$2,710 ","$2,439 ","$2,981 ","$3,070 ","$2,763 ","$3,377 ","$3,820 ","$3,438 ","$4,202 ","$4,530 ","$4,077 ","$4,983 "
20391,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Washington-Arlington-Alexandria,DC-VA-MD,keep,"$1,720 ","$1,548 ","$1,892 ","$1,750 ","$1,575 ","$1,925 ","$1,980 ","$1,782 ","$2,178 ","$2,460 ","$2,214 ","$2,706 ","$2,920 ","$2,628 ","$3,212 "
20398,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Washington-Arlington-Alexandria,DC-VA-MD,keep,"$1,720 ","$1,548 ","$1,892 ","$1,750 ","$1,575 ","$1,925 ","$1,980 ","$1,782 ","$2,178 ","$2,460 ","$2,214 ","$2,706 ","$2,920 ","$2,628 ","$3,212 "
20405,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Washington-Arlington-Alexandria,DC-VA-MD,keep,"$1,720 ","$1,548 ","$1,892 ","$1,750 ","$1,575 ","$1,925 ","$1,980 ","$1,782 ","$2,178 ","$2,460 ","$2,214 ","$2,706 ","$2,920 ","$2,628 ","$3,212 "
20418,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Washington-Arlington-Alexandria,DC-VA-MD,keep,"$1,720 ","$1,548 ","$1,892 ","$1,750 ","$1,575 ","$1,925 ","$1,980 ","$1,782 ","$2,178 ","$2,460 ","$2,214 ","$2,706 ","$2,920 ","$2,628 ","$3,212 "
20422,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Washington-Arlington-Alexandria,DC-VA-MD,keep,"$1,720 ","$1,548 ","$1,892 ","$1,750 ","$1,575 ","$1,925 ","$1,980 ","$1,782 ","$2,178 ","$2,460 ","$2,214 ","$2,706 ","$2,920 ","$2,628 ","$3,212 "
20424,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Washington-Arlington-Alexandria,DC-VA-MD,keep,"$1,720 ","$1,548 ","$1,892 ","$1,750 ","$1,575 ","$1,925 ","$1,980 ","$1,782 ","$2,178 ","$2,460 ","$2,214 ","$2,706 ","$2,920 ","$2,628 ","$3,212 "
20427,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Washington-Arlington-Alexandria,DC-VA-MD,keep,"$1,720 ","$1,548 ","$1,892 ","$1,750 ","$1,575 ","$1,925 ","$1,980 ","$1,782 ","$2,178 ","$2,460 ","$2,214 ","$2,706 ","$2,920 ","$2,628 ","$3,212 "
20460,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Washington-Arlington-Alexandria,DC-VA-MD,keep,"$1,720 ","$1,548 ","$1,892 ","$1,750 ","$1,575 ","$1,925 ","$1,980 ","$1,782 ","$2,178 ","$2,460 ","$2,214 ","$2,706 ","$2,920 ","$2,628 ","$3,212 "
20472,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Washington-Arlington-Alexandria,DC-VA-MD,keep,"$1,720 ","$1,548 ","$1,892 ","$1,750 ","$1,575 ","$1,925 ","$1,980 ","$1,782 ","$2,178 ","$2,460 ","$2,214 ","$2,706 ","$2,920 ","$2,628 ","$3,212 "
20500,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Washington-Arlington-Alexandria,DC-VA-MD,keep,"$1,720 ","$1,548 ","$1,892 ","$1,750 ","$1,575 ","$1,925 ","$1,980 ","$1,782 ","$2,178 ","$2,460 ","$2,214 ","$2,706 ","$2,920 ","$2,628 ","$3,212 "
20503,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Washington-Arlington-Alexandria,DC-VA-MD,keep,"$1,720 ","$1,548 ","$1,892 ","$1,750 ","$1,575 ","$1,925 ","$1,980 ","$1,782 ","$2,178 ","$2,460 ","$2,214 ","$2,706 ","$2,920 ","$2,628 ","$3,212 "
